Timestamp,Date,Start Time,End Time,Observer(s),Site,Nestbox,Species,Adult(s),Nest,Eggs,Nestlings,Notes,Activities,Wing chords,dead_nestlings,year,site
2022-03-29T09:43:13Z,2022-03-29T00:00:00Z,1899-12-30T09:40:00Z,1899-12-30T10:10:00Z,CP,RRR,RRRR2,WEBL,"1 WEBL female UB flew out from inside, 5 TRES flying near",2,0,0,NA,NA,NA,NA,2022,RRRR
2022-04-07T08:12:08Z,2022-04-06T00:00:00Z,1899-12-30T08:10:00Z,1899-12-30T08:30:00Z,VW,RRR,RRRR2,WEBL,1 FEMALE ON,4,0,0,NA,NA,NA,NA,2022,RRRR
2022-04-12T09:50:28Z,2022-04-12T00:00:00Z,1899-12-30T09:45:00Z,1899-12-30T10:15:00Z,KG SM,RRR,RRRR2,WEBL,1 female near,4,5,0,loggers added,NA,NA,NA,2022,RRRR
2022-04-19T08:33:55Z,2022-04-19T00:00:00Z,1899-12-30T08:15:00Z,1899-12-30T08:30:00Z,"SM, VW, KG",RRR,RRRR2,WEBL,2 nearby,4,6,0,NA,NA,NA,NA,2022,RRRR
2022-04-26T08:48:35Z,2022-04-26T00:00:00Z,1899-12-30T08:45:00Z,1899-12-30T09:10:00Z,PGG VW,RRR,RRRR2,WEBL,-,4,6,0,NA,NA,NA,NA,2022,RRRR
2022-05-03T11:27:34Z,2022-05-03T00:00:00Z,1899-12-30T11:19:59Z,1899-12-30T11:19:59Z,VW KG PGG CP,RRR,RRRR2,TRES？,-,4,0,5,did not measure baby because they are too cold and seemed dry,none,NA,NA,2022,RRRR
2022-05-05T08:54:19Z,2022-05-05T00:00:00Z,1899-12-30T08:40:00Z,1899-12-30T09:30:00Z,KG VW MZ,RRR,RRRR2,TRES,-,4/6,5,0,-,none,NA,NA,2022,RRRR
2022-05-10T10:08:15Z,2022-05-10T00:00:00Z,NA,NA,"YW, KG, PGG",RRR,RRRR2,WEBL,-,4,0,5,nestlings die,none,NA,NA,2022,RRRR
2022-05-19T10:03:46Z,2022-05-18T00:00:00Z,NA,NA,KG PGG,RRR,RRRR2,WEBL,2 near,4,1,0,-,none,NA,NA,2022,RRRR
2022-05-24T13:16:53Z,2022-05-24T00:00:00Z,NA,NA,KG PGG YW,RRR,RRRR2,WEBL,1 near,4,NA,NA,skipped - assumed eggs- maybe loggers next week ?,none,NA,NA,2022,RRRR
2022-06-02T09:25:32Z,2022-06-02T00:00:00Z,NA,NA,PGG KG VW,NA,RRRR2,WEBL,-,4,5,0,NA,added loggers,NA,NA,2022,RRRR
2022-06-07T10:19:22Z,2022-06-07T00:00:00Z,NA,NA,KG PGG VW,RRR,RRRR2,WEBL,2 near,4,0,4,-,none,NA,NA,2022,RRRR
2022-06-14T08:53:12Z,2022-06-14T00:00:00Z,1899-12-30T08:50:00Z,1899-12-30T09:30:00Z,PGG,RRR,RRRR2,WEBL,1 WEBL female near,4,0,4,NA,none,21,NA,2022,RRRR
2022-06-21T10:05:34Z,2022-06-21T00:00:00Z,NA,NA,KG CP MZ,RRR,RRRR2,TRES,2 near,4/4,NA,NA,skipped - loggers still on,none,NA,NA,2022,RRRR
2022-06-30T08:09:25Z,2022-06-30T00:00:00Z,1899-12-30T08:05:00Z,1899-12-30T09:00:00Z,PGG SM,NA,RRRR2,WEBL,-,4,0,0,NA,removed loggers,NA,NA,2022,RRRR
2022-07-06T09:18:41Z,2022-07-06T00:00:00Z,NA,NA,KG CP,RRR,RRRR2,WEBL,-,4,0,0,1 dead nestling could not decipher the band,none,NA,1,2022,RRRR
2022-07-12T10:10:57Z,2022-07-12T00:00:00Z,NA,NA,"YW, KG",RRR,RRRR2,-,-,-,0,0,-,none,NA,NA,2022,RRRR
NA,2022-07-27T00:00:00Z,NA,NA,KG VW,RRR,RRRR2,-,-,-,0,0,empty,NA,NA,NA,2022,RRRR
2022-03-15T11:55:13Z,2022-03-15T00:00:00Z,1899-12-30T11:54:00Z,1899-12-30T00:20:00Z,CP,RRR,RRRR5,TRES,3 TRES on power line 20m away,2,0,0,NA,NA,NA,NA,2022,RRRR
2022-03-23T08:44:18Z,2022-03-23T00:00:00Z,1899-12-30T08:30:00Z,1899-12-30T09:00:00Z,KG RS,RRR,RRRR5,TRES,2 on,1,0,0,-,NA,NA,NA,2022,RRRR
2022-03-29T09:53:00Z,2022-03-29T00:00:00Z,1899-12-30T09:40:00Z,1899-12-30T10:10:00Z,CP,RRR,RRRR5,TRES,"4 TRES flying near, 1 female WEBL UB on top",2,0,0,NA,NA,NA,NA,2022,RRRR
2022-04-07T08:19:27Z,2022-04-07T00:00:00Z,1899-12-30T08:10:00Z,1899-12-30T08:19:59Z,VW,RRR,RRRR5,TRES？,2 NEAR,3,0,0,NA,NA,NA,NA,2022,RRRR
2022-04-12T09:44:45Z,2022-04-12T00:00:00Z,1899-12-30T09:45:00Z,1899-12-30T10:15:00Z,"CP, YW, KG, SM",RRR,RRRR5,WEBL,1 nearby,4,4,0,NA,NA,NA,NA,2022,RRRR
2022-04-19T08:42:55Z,2022-04-19T00:00:00Z,1899-12-30T08:30:00Z,1899-12-30T08:45:00Z,KG SM VW,RRR,RRRR5,WEBL,1 male above 1 female in,4,5,0,loggers added,NA,NA,NA,2022,RRRR
2022-04-26T08:55:35Z,2022-04-26T00:00:00Z,1899-12-30T08:45:00Z,1899-12-30T09:10:00Z,PGG VW,RRR,RRRR5,WEBL,1 NEAR,4,5,0,NA,NA,NA,NA,2022,RRRR
2022-05-03T11:43:23Z,2022-05-03T00:00:00Z,1899-12-30T11:19:59Z,1899-12-30T11:50:00Z,KG VW PGG CP,RRR,RRRR5,WEBL,1 female in,4,0,5,a little dry :(,"nestling measure 1, WC: 11,12,13,12,13","11,12,13,12,13",NA,2022,RRRR
2022-05-09T10:29:59Z,2022-05-09T00:00:00Z,NA,NA,KL,NA,RRRR5,WEBL,1 near,4,0,0,5 dead nestlings,removed loggers,NA,5,2022,RRRR
2022-05-19T10:09:39Z,2022-05-18T00:00:00Z,NA,NA,KG PGG,RRR,RRRR5,WEBL,-,4,0,0,-,none,NA,NA,2022,RRRR
2022-05-24T13:18:54Z,2022-05-24T00:00:00Z,NA,NA,KG PGG YW,RRR,RRRR5,WEBL,-,-,NA,NA,skipped- empty last week- check again next week,none,NA,NA,2022,RRRR
2022-06-02T09:41:13Z,2022-06-02T00:00:00Z,NA,NA,KG PGG VW,RRR,RRRR5,TRES,2 near,4/1,0,0,-,none,NA,NA,2022,RRRR
2022-06-07T10:26:52Z,2022-06-07T00:00:00Z,NA,NA,KG PGG VW,RRR,RRRR5,TRES,2 near,4/3,0,0,-,none,NA,NA,2022,RRRR
2022-06-14T09:04:44Z,2022-06-14T00:00:00Z,NA,NA,PGG,RRR,RRRR5,WEBL,0,0,0,0,NA,none,NA,NA,2022,RRRR
2022-06-21T09:40:56Z,2022-06-21T00:00:00Z,NA,NA,KG CP VW,RRR,RRRR5,WEBL,-,4,0,0,old nest,none,NA,NA,2022,RRRR
2022-06-30T08:27:28Z,2022-06-30T00:00:00Z,1899-12-30T08:05:00Z,1899-12-30T09:00:00Z,PGG SM,NA,RRRR5,WEBL,-,4,0,0,NA,none,NA,NA,2022,RRRR
2022-07-06T09:13:41Z,2022-07-06T00:00:00Z,NA,NA,KG CP,RRR,RRRR5,WEBL,-,4,0,0,old nest,none,NA,NA,2022,RRRR
2022-07-12T10:26:14Z,2022-07-12T00:00:00Z,NA,NA,"YW, KG",RRR,RRRR5,TRES,-,4,0,0,old nest,none,NA,NA,2022,RRRR
NA,2022-07-27T00:00:00Z,NA,NA,KG VW,RRR,RRRR5,-,-,-,0,0,"wasps nest, cleared",NA,NA,NA,2022,RRRR
2023-04-01T14:00:22Z,2023-04-01T00:00:00Z,1899-12-30T13:50:00Z,1899-12-30T14:30:00Z,KL,MBN,MBNG6,-,-,-,0,0,NA,none,NA,NA,2023,MBNG
2023-04-04T10:59:05Z,2023-04-04T00:00:00Z,1899-12-30T10:57:00Z,1899-12-30T11:15:00Z,"YZ, RK",NA,MBNG6,TRES,2,0,0,0,2 adults nearby,none,NA,NA,2023,MBNG
2023-04-13T08:24:44Z,2023-04-13T00:00:00Z,NA,1899-12-30T08:50:00Z,"RK, KL, YZ",NA,MBNG6,TRES,1 on top,0,0,0,NA,none,NA,NA,2023,MBNG
2023-04-18T10:26:50Z,2023-04-18T00:00:00Z,NA,NA,KL,NA,MBNG6,TRES,1 on,2/0,0,0,NA,none,NA,NA,2023,MBNG
2023-04-18T10:35:57Z,2023-04-18T00:00:00Z,1899-12-30T10:34:59Z,1899-12-30T10:45:00Z,YZ,NA,MBNG6,TRES,3 nearby,3,0,0,NA,none,NA,NA,2023,MBNG
2023-04-27T08:28:50Z,2023-04-27T00:00:00Z,NA,NA,KL,NA,MBNG6,TRES,-,4/5,0,0,NA,none,NA,NA,2023,MBNG
2023-05-04T08:38:26Z,2023-05-04T00:00:00Z,1899-12-30T08:37:00Z,1899-12-30T08:50:00Z,YZ,NA,MBNG6,TRES,1 inside,4/10,5,0,NA,added loggers,NA,NA,2023,MBNG
2023-05-09T11:24:55Z,2023-05-09T00:00:00Z,1899-12-30T11:23:00Z,1899-12-30T11:40:00Z,YZ,NA,MBNG6,TRES,"1 on top, 1 nearby",4/10,5,0,NA,removed loggers,NA,NA,2023,MBNG
2023-06-15T09:13:48Z,2023-06-15T00:00:00Z,1899-12-30T09:10:00Z,NA,"KL, RK, YZ",NA,MBNG6,TRES,0,4/30,4,0,NA,added loggers,NA,NA,2023,MBNG
2023-06-20T11:36:03Z,2023-06-20T00:00:00Z,1899-12-30T11:19:59Z,1899-12-30T11:40:00Z,"KL, RK, YZ",NA,MBNG6,TRES,2 nearby,4/20,4,0,NA,none,NA,NA,2023,MBNG
2023-06-28T09:48:08Z,2023-06-28T00:00:00Z,NA,NA,KL,NA,MBNG6,TRES,1 in,4/20,4,0,NA,none,NA,NA,2023,MBNG
2023-07-06T11:43:32Z,2023-07-06T00:00:00Z,1899-12-30T11:15:00Z,1899-12-30T11:45:00Z,"KL, RK",NA,MBNG6,TRES,2 in,4/20,0,4,NA,"female capture, female bleed, nestling measure 1","19, 22, 20, 24",NA,2023,MBNG
2023-07-12T08:38:35Z,2023-07-12T00:00:00Z,NA,NA,KL,NA,MBNG6,TRES,2 near,4/10,0,4,NA,"nestling band, nestling bleed 2",NA,NA,2023,MBNG
2023-08-02T08:46:52Z,2023-08-02T00:00:00Z,1899-12-30T08:40:00Z,1899-12-30T08:45:00Z,"RK, YZ",NA,MBNG6,TRES,0,4/20,0,0,1 dead baby inside,"removed loggers, removed camera",NA,1,2023,MBNG
2023-04-01T14:03:44Z,2023-04-01T00:00:00Z,1899-12-30T13:50:00Z,1899-12-30T14:30:00Z,KL,MBN,MBNG9,WEBL,-,4,0,0,NA,none,NA,NA,2023,MBNG
2023-04-04T11:02:51Z,2023-04-04T00:00:00Z,1899-12-30T11:00:00Z,1899-12-30T11:15:00Z,"RK, YZ",NA,MBNG9,TRES,5 nearby,4,0,0,NA,none,NA,NA,2023,MBNG
2023-04-13T08:27:11Z,2023-04-13T00:00:00Z,1899-12-30T08:27:00Z,1899-12-30T08:50:00Z,RK,NA,MBNG9,TRES,2 nearby,4/5,0,0,NA,none,NA,NA,2023,MBNG
2023-04-18T10:28:49Z,2023-04-18T00:00:00Z,NA,NA,KL,NA,MBNG9,TRES,1 near,4/0,0,0,NA,none,NA,NA,2023,MBNG
2023-04-27T08:32:22Z,2023-04-27T00:00:00Z,NA,NA,KL,NA,MBNG9,TRES,2 near,4/10,5,0,NA,added loggers,NA,NA,2023,MBNG
2023-05-04T08:47:02Z,2023-05-04T00:00:00Z,1899-12-30T08:46:00Z,1899-12-30T08:50:00Z,YZ,NA,MBNG9,TRES,2 nearby,4/15,5,0,NA,none,NA,NA,2023,MBNG
2023-05-09T11:31:31Z,2023-05-09T00:00:00Z,1899-12-30T11:29:00Z,1899-12-30T11:40:00Z,YZ,NA,MBNG9,TRES,2 nearby,4/5,0,5,NA,removed loggers,"8, 8, 8, 8, 9",NA,2023,MBNG
2023-06-28T10:06:51Z,2023-06-28T00:00:00Z,1899-12-30T09:45:00Z,1899-12-30T10:00:00Z,RK,NA,MBNG9,TRES,0,4/20,3,0,NA,added loggers,NA,NA,2023,MBNG
2023-07-06T11:41:52Z,2023-07-06T00:00:00Z,1899-12-30T11:15:00Z,1899-12-30T11:45:00Z,"KL, RK",NA,MBNG9,TRES,2 in,4/20,0,3,NA,"female capture, female bleed, nestling measure 1","15, 16, 20",NA,2023,MBNG
2023-07-12T08:09:36Z,2023-07-12T00:00:00Z,1899-12-30T08:00:00Z,1899-12-30T08:05:00Z,"KL, RK",MBNG,MBNG9,TRES,0,4/15,0,0,"2 dead nestlings in nest, 1 was well developed","removed loggers, removed camera",NA,2,2023,MBNG
2023-04-01T12:51:36Z,2023-04-01T00:00:00Z,1899-12-30T12:45:00Z,1899-12-30T13:30:00Z,KL,PIC,PICG2,TRES,1 near,1/5,0,0,NA,none,NA,NA,2023,PICG
2023-04-04T09:29:26Z,2023-04-04T00:00:00Z,1899-12-30T09:25:00Z,1899-12-30T09:40:00Z,"RK, YZ",PIC,PICG2,TRES,2 on top of the box,1,0,0,NA,none,NA,NA,2023,PICG
2023-04-11T09:54:11Z,2023-04-11T00:00:00Z,1899-12-30T09:49:59Z,1899-12-30T10:10:00Z,"RK, YZ",NA,PICG2,TRES,2 nearby,3/2,0,0,NA,none,NA,NA,2023,PICG
2023-04-18T08:58:54Z,2023-04-18T00:00:00Z,1899-12-30T08:57:00Z,1899-12-30T09:10:00Z,"RK, YZ",NA,PICG2,TRES,1 on top,4/20,0,0,NA,none,NA,NA,2023,PICG
2023-04-25T09:29:40Z,2023-04-25T00:00:00Z,1899-12-30T09:28:00Z,1899-12-30T09:40:00Z,"RK, YZ",NA,PICG2,TRES,2 nearby,4/15,1,0,NA,none,NA,NA,2023,PICG
2023-05-02T10:03:38Z,2023-05-02T00:00:00Z,1899-12-30T10:02:00Z,1899-12-30T10:45:00Z,"RK, YZ",NA,PICG2,TRES,0,4/25,4,0,NA,added loggers,NA,NA,2023,PICG
2023-05-11T09:11:10Z,2023-05-11T00:00:00Z,1899-12-30T09:10:00Z,1899-12-30T09:30:00Z,"RK, YZ",NA,PICG2,TRES,1 nearby,4/35,4,0,NA,none,NA,NA,2023,PICG
2023-05-18T08:03:54Z,2023-05-18T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T08:15:00Z,"RK, YZ",NA,PICG2,TRES,1 female,4/35,0,4,NA,"female capture, female bleed, nestling measure 1, added camera","16, 21, 22, 22",NA,2023,PICG
2023-05-23T12:01:52Z,2023-05-23T00:00:00Z,1899-12-30T11:00:00Z,1899-12-30T11:30:00Z,"KL, RK, YZ",NA,PICG2,TRES,1 nearby,4/30,0,4,NA,"nestling measure 2, nestling band, nestling bleed 2","51, 44, 50, 49",NA,2023,PICG
2023-06-13T11:23:13Z,2023-06-13T00:00:00Z,1899-12-30T11:00:00Z,1899-12-30T11:30:00Z,"RK, YZ",NA,PICG2,-,0,4/20,0,0,NA,"removed loggers, removed camera",NA,NA,2023,PICG
2023-06-24T09:46:27Z,2023-06-24T00:00:00Z,NA,NA,KL,NA,PICG2,TRES,1 in,4/35,4,0,NA,added loggers,NA,NA,2023,PICG
2023-06-29T11:35:40Z,2023-06-29T00:00:00Z,1899-12-30T11:00:00Z,1899-12-30T11:15:00Z,"KL, RK, YZ",NA,PICG2,TRES,1 in,4/20,0,4,NA,"female capture, female bleed, nestling measure 1, added camera","7,7,7,7",NA,2023,PICG
2023-07-04T10:09:57Z,2023-07-04T00:00:00Z,NA,NA,KL,NA,PICG2,TRES,-,4/15,0,4,NA,nestling measure 2,NA,NA,2023,PICG
2023-07-18T10:44:36Z,2023-07-18T00:00:00Z,NA,NA,"KL, YZ",NA,PICG2,TRES,-,Skipped,NA,NA,Dead nestling near box 2881-65934,skipped,NA,1,2023,PICG
2023-08-02T12:02:32Z,2023-08-02T00:00:00Z,1899-12-30T11:45:00Z,1899-12-30T12:00:00Z,RK,NA,PICG2,TRES,0,4/10,0,0,nest removed,"removed loggers, removed camera",NA,NA,2023,PICG
2023-04-01T12:57:05Z,2023-04-01T00:00:00Z,1899-12-30T12:45:00Z,1899-12-30T13:30:00Z,KL,PIC,PICG4,TRES,1 in 1 near,1/2,0,0,NA,none,NA,NA,2023,PICG
2023-04-04T09:33:24Z,2023-04-04T00:00:00Z,1899-12-30T09:30:00Z,1899-12-30T09:40:00Z,"RK, YZ",PIC,PICG4,TRES,"1 on top of the box, 1 nearby",1,0,0,NA,none,NA,NA,2023,PICG
2023-04-11T09:58:49Z,2023-04-11T00:00:00Z,1899-12-30T09:55:00Z,1899-12-30T10:10:00Z,"RK, YZ",NA,PICG4,TRES,"1 on top, 1 inside",4/1,0,0,NA,none,NA,NA,2023,PICG
2023-04-18T09:03:55Z,2023-04-18T00:00:00Z,1899-12-30T09:00:00Z,1899-12-30T09:10:00Z,"RK, YZ",NA,PICG4,TRES,3 nearby,4/5,0,0,NA,none,NA,NA,2023,PICG
2023-04-25T09:33:38Z,2023-04-25T00:00:00Z,1899-12-30T09:32:00Z,1899-12-30T09:40:00Z,"RK, YZ",NA,PICG4,TRES,"1 inside, 1 nearby",4/5,4,0,NA,none,NA,NA,2023,PICG
2023-05-02T10:11:24Z,2023-05-02T00:00:00Z,1899-12-30T10:08:59Z,1899-12-30T10:45:00Z,"RK, YZ",NA,PICG4,TRES,"1 TRES nearby, 1 WEBL nearby",4,6,0,NA,added loggers,NA,NA,2023,PICG
2023-05-11T09:15:34Z,2023-05-11T00:00:00Z,1899-12-30T09:15:00Z,1899-12-30T09:30:00Z,"RK, YZ",NA,PICG4,TRES,0,4/15,1,5,NA,removed loggers,NA,NA,2023,PICG
2023-06-13T11:22:23Z,2023-06-13T00:00:00Z,1899-12-30T11:00:00Z,1899-12-30T11:30:00Z,"RK, YZ",NA,PICG4,TRES,1 in,4/30,5,0,NA,added loggers,NA,NA,2023,PICG
2023-06-24T09:15:37Z,2023-06-24T00:00:00Z,NA,NA,KL,NA,PICG4,TRES,1 in 1 near,4/25,0,5,NA,"female capture, female bleed, nestling measure 1, added camera","7,7,6,7,6",NA,2023,PICG
2023-06-29T11:37:53Z,2023-06-29T00:00:00Z,1899-12-30T11:00:00Z,1899-12-30T11:15:00Z,"KL, RK, YZ",NA,PICG4,TRES,1 near,4/20,0,5,NA,"nestling measure 2, nestling bleed 1",NA,NA,2023,PICG
2023-07-04T10:10:09Z,2023-07-04T00:00:00Z,1899-12-30T09:45:00Z,1899-12-30T10:15:00Z,"KL, RK, YZ",NA,PICG4,TRES,1 near,4/15,0,5,NA,"nestling band, nestling bleed 2",NA,NA,2023,PICG
2023-07-18T10:41:52Z,2023-07-18T00:00:00Z,NA,NA,KL,NA,PICG4,TRES,-,3/10,0,0,"2 dead nestlings : 2881-65923, 2881-65926","removed loggers, removed camera",NA,2,2023,PICG
2023-04-01T11:50:14Z,2023-04-01T00:00:00Z,1899-12-30T11:48:00Z,1899-12-30T12:15:00Z,KL,PIC,PICO1,WEBL,-,4,0,0,NA,none,NA,NA,2023,PICO
2023-04-04T08:26:27Z,2023-04-04T00:00:00Z,1899-12-30T08:19:59Z,1899-12-30T08:40:00Z,"KL,RK,YZ",PIC,PICO1,WEBL,1 near,4,1,0,NA,none,NA,NA,2023,PICO
2023-04-11T08:34:21Z,2023-04-11T00:00:00Z,1899-12-30T08:30:00Z,1899-12-30T08:50:00Z,YZ,NA,PICO1,WEBL,1 nearby,4,5,0,NA,none,NA,NA,2023,PICO
2023-04-18T08:19:42Z,2023-04-18T00:00:00Z,1899-12-30T08:14:00Z,1899-12-30T08:50:00Z,"RK, YZ",NA,PICO1,WEBL,2 nearby,4,5,0,NA,added loggers,NA,NA,2023,PICO
2023-05-02T09:21:29Z,2023-05-02T00:00:00Z,1899-12-30T08:15:00Z,1899-12-30T09:17:59Z,"KL, YZ",NA,PICO1,WEBL,2 nearby,4,0,3,NA,"nestling measure 2, nestling bleed 1, removed loggers, removed camera","26, 31, 31",NA,2023,PICO
2023-05-09T07:32:22Z,2023-05-09T00:00:00Z,1899-12-30T07:31:00Z,1899-12-30T07:50:00Z,YZ,NA,PICO1,WEBL,1 nearby,NA,0,0,NA,skipped,NA,NA,2023,PICO
2023-05-16T09:16:08Z,2023-05-16T00:00:00Z,1899-12-30T09:15:00Z,1899-12-30T09:30:00Z,YZ,NA,PICO1,WEBL,0,-,0,0,NA,skipped,NA,NA,2023,PICO
2023-06-01T11:55:06Z,2023-06-01T00:00:00Z,NA,NA,KL,PICO,PICO1,WEBL,1 near,4,6,0,Dead baby with red nails and dead male found in box,added loggers,NA,1,2023,PICO
2023-06-06T09:32:36Z,2023-06-06T00:00:00Z,1899-12-30T09:00:00Z,1899-12-30T09:30:00Z,"KL, RK, YZ",NA,PICO1,WEBL,1 inside,4,0,5,NA,"female capture, female bleed, nestling measure 1, added camera","10, 10, 10, 11, 8",NA,2023,PICO
2023-06-16T08:07:48Z,2023-06-16T00:00:00Z,NA,NA,KL,NA,PICO1,WEBL,1 near,4,0,4,NA,"nestling band, nestling bleed 2",NA,NA,2023,PICO
2023-06-29T09:55:48Z,2023-06-29T00:00:00Z,NA,NA,KL,NA,PICO1,WEBL,-,4,0,0,NA,"removed loggers, removed camera",NA,NA,2023,PICO
2023-04-11T08:50:46Z,2023-04-11T00:00:00Z,1899-12-30T08:30:00Z,1899-12-30T09:00:00Z,"KL,RK",NA,PICO13,-,-,-,0,0,NA,none,NA,NA,2023,PICO
2023-04-18T08:21:48Z,2023-04-18T00:00:00Z,NA,NA,KL,NA,PICO13,-,-,-,0,0,NA,none,NA,NA,2023,PICO
2023-04-25T07:40:57Z,2023-04-25T00:00:00Z,1899-12-30T07:40:00Z,1899-12-30T08:00:00Z,RK,NA,PICO13,-,-,0,0,0,NA,none,NA,NA,2023,PICO
2023-05-02T08:34:57Z,2023-05-02T00:00:00Z,1899-12-30T08:32:59Z,1899-12-30T09:00:00Z,Rk,NA,PICO13,WEBL,0,4,0,0,NA,none,NA,NA,2023,PICO
2023-05-09T07:42:02Z,2023-05-09T00:00:00Z,1899-12-30T07:40:00Z,1899-12-30T08:00:00Z,RK,NA,PICO13,-,0,4,0,0,NA,none,NA,NA,2023,PICO
2023-05-16T09:12:58Z,2023-05-16T00:00:00Z,1899-12-30T09:12:00Z,1899-12-30T09:20:00Z,YZ,NA,PICO13,WEBL,1 nearby,4,0,0,NA,none,NA,NA,2023,PICO
2023-06-01T11:51:51Z,2023-06-01T00:00:00Z,1899-12-30T11:49:00Z,1899-12-30T11:59:00Z,RK,NA,PICO13,WEBL,0,4,0,0,NA,none,NA,NA,2023,PICO
2023-06-29T09:49:11Z,2023-06-29T00:00:00Z,NA,NA,KL,NA,PICO13,WEBL,-,4,4,0,NA,added loggers,NA,NA,2023,PICO
2023-07-04T10:59:09Z,2023-07-04T00:00:00Z,1899-12-30T10:50:00Z,1899-12-30T10:58:00Z,"KL, RK",NA,PICO13,WEBL,0,4,4,0,NA,none,NA,NA,2023,PICO
2023-07-13T07:17:46Z,2023-07-13T00:00:00Z,NA,NA,KL,NA,PICO13,WEBL,2 in,4,0,4,NA,"female capture, female bleed, nestling measure 1, added camera","8,9,9,10",NA,2023,PICO
2023-07-18T10:20:02Z,2023-07-18T00:00:00Z,1899-12-30T10:17:00Z,1899-12-30T10:20:00Z,"KL, YZ",NA,PICO13,WEBL,0,4,0,4,Too small to bleed; come back for bleed & measure Thursday,none,NA,NA,2023,PICO
2023-07-26T12:13:17Z,2023-07-26T00:00:00Z,NA,NA,KL,NA,PICO13,WEBL,-,4,0,0,2 dead nestlings :/,"removed loggers, removed camera",NA,2,2023,PICO
2023-04-01T12:13:12Z,2023-04-01T00:00:00Z,1899-12-30T11:48:00Z,1899-12-30T12:15:00Z,KL,PIC,PICR10,WEBL,-,2,0,0,NA,none,NA,NA,2023,PICR
2023-04-04T08:58:41Z,2023-04-04T00:00:00Z,1899-12-30T08:55:00Z,1899-12-30T09:10:00Z,"KL, RK, YZ",PIC,PICR10,WEBL,2,2,0,0,3 adult TRES nearby,none,NA,NA,2023,PICR
2023-04-11T09:26:42Z,2023-04-11T00:00:00Z,1899-12-30T09:25:00Z,1899-12-30T09:49:59Z,"RK, YZ",NA,PICR10,WEBL,1 adult on top,4,0,0,NA,none,NA,NA,2023,PICR
2023-04-18T08:45:00Z,2023-04-18T00:00:00Z,1899-12-30T08:40:00Z,1899-12-30T08:55:00Z,YZ,NA,PICR10,WEBL,0,4,1,0,NA,none,NA,NA,2023,PICR
2023-04-25T08:13:14Z,2023-04-25T00:00:00Z,1899-12-30T08:12:00Z,1899-12-30T08:45:00Z,"RK, YZ",NA,PICR10,WEBL,1 on top of box,4,5,0,NA,added loggers,NA,NA,2023,PICR
2023-05-02T09:30:51Z,2023-05-02T00:00:00Z,1899-12-30T09:29:00Z,1899-12-30T09:29:00Z,YZ,NA,PICR10,WEBL,1 inside,4,5,0,NA,none,NA,NA,2023,PICR
2023-05-09T08:53:30Z,2023-05-09T00:00:00Z,1899-12-30T08:19:59Z,1899-12-30T08:50:00Z,"KL, YZ",NA,PICR10,WEBL,2 nearby,4,0,5,NA,"female capture, female bleed, nestling measure 1","10, 10, 9, 10, 9",NA,2023,PICR
2023-05-16T08:07:44Z,2023-05-16T00:00:00Z,1899-12-30T08:03:00Z,1899-12-30T08:15:00Z,RK,NA,PICR10,WEBL,1 nearby,4,0,5,NA,"added camera, nestling measure 2, nestling bleed 1","32, 29, 32, 32, 33",NA,2023,PICR
2023-05-20T12:02:13Z,2023-05-20T00:00:00Z,NA,NA,KL,NA,PICR10,WEBL,1 near,4,0,5,NA,"nestling band, nestling bleed 2",NA,NA,2023,PICR
2023-06-06T09:45:19Z,2023-06-06T00:00:00Z,1899-12-30T09:40:00Z,1899-12-30T09:45:00Z,"RK, YZ",NA,PICR10,WEBL,0,4,0,0,1 dead fledgling inside,"removed loggers, removed camera",NA,1,2023,PICR
2023-04-11T10:25:14Z,2023-04-11T00:00:00Z,1899-12-30T10:23:00Z,1899-12-30T10:50:00Z,"RK, YZ",NA,RRRG50,WEBL,2 nearby,4,0,0,NA,none,NA,NA,2023,RRRG
2023-04-18T09:27:29Z,2023-04-18T00:00:00Z,1899-12-30T09:26:00Z,1899-12-30T09:49:59Z,"RK, YZ",NA,RRRG50,TRES,3 nearby,3/0,0,0,NA,none,NA,NA,2023,RRRG
2023-04-25T09:55:44Z,2023-04-25T00:00:00Z,1899-12-30T09:54:00Z,1899-12-30T10:00:00Z,"RK, YZ",NA,RRRG50,TRES,2 nearby,4/15,0,0,NA,none,NA,NA,2023,RRRG
2023-05-11T08:49:52Z,2023-05-11T00:00:00Z,1899-12-30T08:49:00Z,1899-12-30T10:10:00Z,"RK, YZ",NA,RRRG50,TRES,2 nearby,4/25,2,0,NA,none,NA,NA,2023,RRRG
2023-05-25T07:35:27Z,2023-05-25T00:00:00Z,1899-12-30T07:34:00Z,1899-12-30T07:40:00Z,"RK, YZ",NA,RRRG50,TRES,1 nearby,4/30,1,0,NA,none,NA,NA,2023,RRRG
2023-06-22T10:58:25Z,2023-06-22T00:00:00Z,1899-12-30T10:50:00Z,1899-12-30T11:00:00Z,"RK, YZ",NA,RRRG50,WEBL,0,4,3,0,NA,added loggers,NA,NA,2023,RRRG
2023-06-27T10:41:38Z,2023-06-27T00:00:00Z,NA,NA,KL,NA,RRRG50,WEBL,1 near,4,1,0,NA,none,NA,NA,2023,RRRG
2023-07-06T09:18:43Z,2023-07-06T00:00:00Z,NA,NA,KL,NA,RRRG50,WEBL,1 in,4,1,1,NA,"female capture, female bleed, nestling measure 1, added camera",14,NA,2023,RRRG
