Timestamp,date,observer,site,box,action,equipment_name,hobo_position,readout,battery_status,memory_status,equipment_type,card_deployed,card_collected,battery_status,memory_status,
4/19/2022 7:48,4/19/2022,KG VW,RRR,RRRG4,deploy,RRRG4-I,inside,NA,100,0,hobo,,,,,
4/19/2022 7:49,4/19/2022,VW KG,RRR,RRRG4,deploy,RRRG4-O,outside,NA,100,0,hobo,,,,,
4/19/2022 7:55,4/19/2022,VW KG,RRR,RRRG5,deploy,RRRG5-O,outside,NA,100,0,hobo,,,,,
4/19/2022 7:56,4/19/2022,KG VW,RRR,RRRG5,deploy,RRRG5-I,inside,NA,100,0,hobo,,,,,
4/19/2022 8:19,4/19/2022,"KL, AS",MBN,MBNG14,deploy,MBNG14-I,inside,NA,100,0,hobo,,,,,
4/19/2022 8:20,4/19/2022,"KL, AS",MBN,MBNG14,deploy,MBNG14-O,outside,NA,100,0,hobo,,,,,
4/19/2022 8:43,4/19/2022,KG,RRR,RRRR5,deploy,RRRR5-I,inside,NA,100,0,hobo,,,,,
4/19/2022 8:44,4/19/2022,KG,RRR,RRRR5,deploy,RRRR5-O,outside,NA,100,0,hobo,,,,,
4/19/2022 8:49,4/19/2022,"SM, KG, VW",RRR,RRRR10,deploy,RRRR10-I,inside,NA,100,0,hobo,,,,,
4/19/2022 8:50,4/19/2022,VW KG SM,RRR,RRRR10,deploy,RRRR10-O,outside,NA,100,0,hobo,,,,,
4/19/2022 9:10,4/19/2022,VW KG SM,RRR,RRC9,deploy,RRC9-O,outside,NA,100,0,hobo,,,,,
4/19/2022 9:11,4/19/2022,KG VW SM,RRR,RRC9,deploy,RRC9-I,inside,NA,100,0,hobo,,,,,
4/19/2022 9:24,4/19/2022,VW KG SM,RRR,RRC13,deploy,RRC13-O,outside,NA,100,0,hobo,,,,,
4/19/2022 9:25,4/19/2022,VW KG SM,RRR,RRC13,deploy,RRC13-I,inside,NA,100,0,hobo,,,,,
4/19/2022 9:56,4/19/2022,KL,MBN,MBNC12,deploy,MBNC12-I,inside,NA,100,0,hobo,,,,,
4/19/2022 9:58,4/19/2022,KL,MBN,MBNC12,deploy,MBNC12-O,outside,NA,100,0,hobo,,,,,
4/19/2022 10:02,4/19/2022,KL,MBN,MBNC11,deploy,MBNC11-I,inside,NA,100,0,hobo,,,,,
4/19/2022 10:02,4/19/2022,KL,MBN,MBNC11,deploy,MBNC11-O,outside,NA,66,0,hobo,,,,,
4/19/2022 10:07,4/19/2022,VW KG SM,DCC,BRO2,deploy,BRO2-O,outside,NA,100,0,hobo,,,,,
4/19/2022 10:08,4/19/2022,VW KG SM,DCC,BRO,deploy,BRO2-I,inside,NA,100,0,hobo,,,,,
4/19/2022 10:25,4/19/2022,KL,MBN,MBNC6,deploy,MBNC6-I,inside,NA,100,0,hobo,,,,,
4/19/2022 10:25,4/19/2022,KL,MBN,MBNR6,deploy,MBNR6-O,outside,NA,100,0,hobo,,,,,
4/19/2022 10:25,4/19/2022,KL,MBN,MBNR6,deploy,MBNR6-I,outside,NA,100,0,hobo,,,,,
4/19/2022 10:50,4/19/2022,VW SM KG,MCE,MCN,deploy,MCE3-I,inside,NA,100,0,hobo,,,,,
4/19/2022 10:51,4/19/2022,VW KG SM,MCN,MCE3,deploy,MCE3-O,outside,NA,100,0,hobo,,,,,
4/19/2022 11:13,4/19/2022,CP,PIC,PICG2,deploy,PICG2-I,inside,NA,100,0,hobo,,,,,
4/19/2022 11:14,4/19/2022,CP,PIC,PICG2,deploy,PICG2-O,outside,NA,100,0,hobo,,,,,
4/19/2022 11:57,4/19/2022,VW KG,PIC,PICR4,deploy,PICR4-O,outside,NA,100,0,hobo,,,,,
4/19/2022 11:57,4/19/2022,VW KG,PIC,PICR4,deploy,PICR4-I,inside,NA,100,0,hobo,,,,,
4/19/2022 11:58,4/19/2022,"KL, CP, AS",PIC,PCC1,deploy,PCC1-I,inside,NA,100,0,hobo,,,,,
4/19/2022 11:58,4/19/2022,"KL, CP, AS",PIC,PCC1,deploy,PCC1-O,outside,NA,100,P,hobo,,,,,
4/19/2022 12:11,4/19/2022,KL,PCC,PCC10,deploy,PCC10-I,inside,NA,100,0,hobo,,,,,
4/19/2022 12:12,4/19/2022,KL,PCC,PCC10,deploy,PCC10-O,outside,NA,100,0,hobo,,,,,
4/19/2022 12:22,4/19/2022,KL,PCC,PCC6,deploy,PCC6-I,inside,NA,100,0,hobo,,,,,
4/19/2022 12:23,4/19/2022,KL,PCC,PCC6,deploy,PCC6-O,outside,NA,100,0,hobo,,,,,
4/22/2022 11:53,4/22/2022,KL ,PIC,PICO3,collect,PICO3-I,inside,completed,100,0,hobo,,,,,
4/22/2022 11:55,4/22/2022,KL ,PIC,PICO3,collect,PICO3-O,outside,completed,100,6,hobo,,,,,
4/22/2022 12:19,4/22/2022,KL ,PIC ,PICO5,deploy,PICO5-I,inside,NA,100,0,hobo,,,,,
4/22/2022 12:20,4/22/2022,KL ,PIC,PICO5,deploy,PICO5-O,outside,NA,100,0,hobo,,,,,
4/22/2022 12:33,4/22/2022,Austin,PIC,PICO9,deploy,PICO9-I,inside,NA,100%,0%,hobo,,,,,
4/22/2022 12:35,4/22/2022,Austin,PIC,PICO9,deploy,PICO9-O,outside,NA,100,0,hobo,,,,,
4/28/2022 11:27,4/28/2022,KG,PIC,PICR10,deploy,PICR10-I,inside,NA,100,0,hobo,,,,,
4/28/2022 11:28,4/28/2022,KG,PIC,PICR10,deploy,PICR10-O,outside,NA,100,0,hobo,,,,,
5/1/2022 12:33,5/1/2022,KG YW,PIC,PICR9,deploy,PICR9-O,outside,NA,100,0,hobo,,,,,
5/1/2022 12:34,5/1/2022,"YW, KG",PIC ,PICG 9,deploy,PICG 9-I,inside,NA,100,0,hobo,,,,,
5/1/2022 12:40,5/1/2022,"YW, KG ",PIC ,PICG 5,deploy,PICG5-I,inside,NA,100,0,hobo,,,,,
5/1/2022 12:41,5/1/2022,"YW, KG",PIC,PICG 5,deploy,PICG 5-O,outside,NA,100,0,hobo,,,,,
5/3/2022 10:39,5/3/2022,KG VW CP PGG,MBN,MBNR7,deploy,MBNR7- O,outside,NA,100,0,hobo,,,,,
5/3/2022 10:40,5/3/2022,VW PGG CP KG,MBN,MBNR7,deploy,MBNR7-I,inside,NA,100,0,hobo,,,,,
5/3/2022 11:20,5/3/2022,KG,RRR,RRRR1,deploy,RRRR1-O,outside,NA,100,0,hobo,,,,,
5/3/2022 11:32,5/3/2022,KG,RRR,RRRR3,deploy,RRRR43humidity,outside,NA,100,0,hobo,,,,,
5/3/2022 11:49,5/3/2022,KG PGG VW CP,RRR,RRRR6,deploy,RRRR6-humidity,outside,NA,100,0 (i’m not sure what day it was put up! ),hobo,,,,,
5/3/2022 12:16,5/3/2022,VW KG PGG CP,RRR,RRE10,deploy,RRC10-Humidity,outside,NA,100,0,hobo,,,,,
5/5/2022 9:28,5/5/2022,"KL, SM, PGG",PIC,PICO4,collect,PICO4-I,inside,completed,100,11,hobo,,,,,
5/5/2022 9:29,5/5/2022,"KL, SM, PGG",PIC,PICO4,collect,PICO4-O,outside,NA,100,6,hobo,,,,,
5/5/2022 9:36,5/5/2022,"KL, SM, PGG",PIC,PICO3,deploy,PICO3-O,outside,completed,100,9,hobo,,,,,
5/5/2022 10:09,5/5/2022,KG VW MZ,RRR,RRRG2,deploy,RRRG2-I,inside,NA,100,0,hobo,,,,,
5/5/2022 10:10,5/5/2022,"MZ, VW, KG",RRR,RRRG2,deploy,RRRG2-O,outside,NA,100,0,hobo,,,,,
5/5/2022 10:10,5/5/0100,KG VW MZ,RRR,RRRG4,collect,RRRG4-I,inside,NA,100,0,hobo,,,,,
5/5/2022 10:11,5/5/2022,VW KG MZ,RRR,RRRG4,collect,RRRG4-O,outside,NA,100,0,hobo,,,,,
5/5/2022 11:27,5/5/2022,KG MZ,PIC,PICR3,deploy,PICRC-I,inside,NA,100,0,hobo,,,,,
5/5/2022 11:27,5/5/2022,MZ KG,PIC,PICR3,deploy,PICR-O,outside,NA,100,0,hobo,,,,,
5/6/2022 9:14,5/6/2022,KL,PIC,PCC1,collect,PCC1-I,inside,completed,100,7,hobo,,,,,
5/6/2022 9:16,5/6/2022,KL,PIC,PCC1,collect,PCC1-O,outside,completed,100,7,hobo,,,,,
5/9/2022 10:28,5/9/2022,KL,RRR,RRRR5,collect,RRRR5-I,inside,completed,100,7,hobo,,,,,
5/9/2022 10:29,5/9/2022,KL,RRR,RRRR5,collect,RRRR5-O,outside,completed,100,7,hobo,,,,,
5/10/2022 7:59,5/10/2022,KL,MBN,MBNG11,collect,MBNG11-I,inside,completed,100,9,hobo,,,,,
5/10/2022 8:00,5/10/2022,VW CP KL,MBN,MBNG11,collect,MBNG11-O,outside,completed,100,9,hobo,,,,,
5/10/2022 8:13,5/10/2022,KL,MBN,MBNG14,collect,MBNG14-O,outside,completed,100,5,hobo,,,,,
5/10/2022 9:43,5/10/2022,KG PGG YW,RRR,RRRG2,collect,RRRG2-O,outside,NA,100,1,hobo,,,,,
5/10/2022 9:43,5/10/2022,KG PGG YW,RRR,RRRG4,deploy,RRRG4-O,outside,NA,100,0,hobo,,,,,
5/10/2022 9:44,5/10/2022,"YW, KG, PGG ",RRR,RRRG 2,collect,RRRG 2-I,inside,NA,100,0,hobo,,,,,
5/10/2022 9:45,5/10/2022,"YW, KG, PGG ",RRR,RRRG 4,deploy,RRRG 4-I,inside,NA,100,0,hobo,,,,,
5/10/2022 10:11,5/10/2022,"YW, KG, PGG",RRR ,RRRR 2,collect,RRRR2-I,inside,NA,100,0,hobo,,,,,
5/10/2022 10:11,5/10/2022,"YW, KG, PGG ",RRR ,RRRR 2,collect,RRRR 2-O,outside,NA,100,0,hobo,,,,,
5/10/2022 10:20,5/10/2022,"YE, KG, PGG ",RRR,RRRR 6,deploy,RRRR 6-I,inside,NA,100,0,hobo,,,,,
5/10/2022 10:21,5/10/2022,"YW, KG, PGG",RRR,RRRR 6,deploy,RRRR6-O,outside,NA,100,0,hobo,,,,,
5/12/2022 9:18,5/12/2022,VW SM,PIC,PICO1,collect,PICO1-O,outside,NA,100,11,hobo,,,,,
5/12/2022 9:19,5/12/2022,VW YW SM,PIC,PICO1,collect,PICO1-I,inside,NA,100,11,hobo,,,,,
5/12/2022 9:37,5/12/2022,"YW, KL, VW, SM",PICO,PICO 6,deploy,PICO 6-I,inside,NA,100,0,hobo,,,,,
5/12/2022 9:38,5/12/2023,"YW, KL, VW, SM",PICO ,PICO 6,deploy,PICO 6-O,outside,NA,100,0,hobo,,,,,
5/12/2022 11:45,5/12/2022,VW KL,PIC,PICG1,deploy,PICG1-O,outside,NA,100,0,hobo,,,,,
5/12/2022 11:46,5/12/2022,VW KL,PIC,PICG1,deploy,PICG1-I,inside,NA,100,0,hobo,,,,,
5/13/2022 7:58,5/13/2022,"KL, CP, KG",RRR,RRRG1,collect,RRRG1-I,inside,completed,100,7,hobo,,,,,
5/13/2022 8:00,5/13/2022,KL,RRR,RRRG1,collect,RRRG1-O,outside,completed,100,7,hobo,,,,,
5/13/2022 10:01,5/13/2022,CP,PIC,PICG6,deploy,PICG6-I,inside,NA,100,0,hobo,,,,,
5/13/2022 10:02,5/13/2022,CP,PIC,PICG6,deploy,PICG6-O,outside,NA,100,7,hobo,,,,,
5/13/2022 10:04,5/13/2022,CP,PIC,PICG7,deploy,PICG7-I,inside,NA,100,0,hobo,,,,,
5/13/2022 10:06,5/13/2022,CP,PIC,PICG7-O,deploy,PICG7-O,outside,NA,100,7,hobo,,,,,
5/17/2022 7:39,5/17/2022,SM CP,MBN,MBNC15,collect,MBNC15-I,inside,NA,100,10,hobo,,,,,
5/17/2022 7:40,5/17/2022,SM CP,MBN,MBNC15,collect,MBNC15-O,outside,NA,100,10,hobo,,,,,
5/17/2022 8:02,5/17/2022,SM CP,MBN,MBNC8,deploy,MBNC8-I,inside,NA,100,0,hobo,,,,,
5/17/2022 8:03,5/17/2022,SM CP,MBN,MBNC8,deploy,MBNC8-O,outside,NA,100,0,hobo,,,,,
5/17/2022 8:21,5/17/2022,SM CP,MBN,MBNC4,deploy,MBNC4-O,outside,NA,100,0,hobo,,,,,
5/17/2022 8:22,5/17/2022,SM CP,MBN,MBNC4,deploy,MBNC4-I,inside,NA,100,0,hobo,,,,,
5/17/2022 9:03,5/17/2022,SM CP,MBN,MBNG27,collect,MBNG27-I,inside,completed,100,9,hobo,,,,,
5/17/2022 9:04,5/17/2022,"SM, CP",MBN,MBNG27,collect,MBNG27-O,outside,completed,100,9,hobo,,,,,
5/17/2022 9:39,5/17/2022,SM,MBN,MBNG21,collect,MBNG21-I,inside,completed,100,11,hobo,,,,,
5/17/2022 9:39,5/17/2022,SM,MBN,MBNG21,collect,MBNG21-O,outside,completed,100,11,hobo,,,,,
5/17/2022 9:51,5/17/2022,VW,MBN,MBNG12,collect,MBNG12-O,outside,completed,100,9,hobo,,,,,
5/17/2022 9:52,5/17/2022,VW,MBN,MBNG12,collect,MBNG12-I,inside,completed,100,9,hobo,,,,,
5/17/2022 9:52,5/17/2022,"KL, VW, CP, SM",MBN,MBNG10,deploy,MBNG10-O,outside,NA,100,0,hobo,,,,,
5/17/2022 9:53,5/17/2022,VW,MBN,MBNG10,deploy,MBNG10-I,inside,NA,100,0,hobo,,,,,
5/17/2022 10:02,5/17/2022,"KL, VW, CP, SM",MBN,MBNG7,deploy,MBNG7-I,inside,NA,100,0,hobo,,,,,
5/17/2022 10:02,5/17/2022,CP,MBN,MBNG7,collect,MBNG7-O,outside,NA,100,0,hobo,,,,,
5/17/2022 10:07,5/17/2022,KL,MBN,MBNG6,deploy,MBNG6-O,outside,NA,100,0,hobo,,,,,
5/17/2022 10:07,5/17/2022,SM CP KL VW,MBN,MBNG6,deploy,MBNG6-I,inside,completed,100,0,hobo,,,,,
5/17/2022 10:28,5/17/2022,KL,MBN,MBNR1,collect,MBNR1-O,outside,completed,100,9,hobo,,,,,
5/17/2022 10:29,5/17/2022,SM CP KL VW,MBN,MBNG1,collect,MBNG1-I,inside,completed,9,100,hobo,,,,,
5/17/2022 10:32,5/17/2022,KL,MBN,MBNR2,deploy,MBNR2-O,outside,NA,100,0,hobo,,,,,
5/17/2022 10:32,5/17/2022,SM CP KL VW,MBNG,MBNG2,deploy,MBNG2-I,inside,completed,100,0,hobo,,,,,
5/18/2022 8:29,5/18/2022,KG,PIC,PICO8,collect,PICO8-I,inside,completed,100,66,hobo,,,,,
5/18/2022 8:30,5/18/2022,KG,PIC,PICO8,collect,PICO8-O,outside,completed,100,80,hobo,,,,,
5/18/2022 8:35,5/18/2022,KG,PIC,PICO9,collect,PICO9-I,inside,completed,100,6,hobo,,,,,
5/18/2022 8:36,5/18/2022,KG,PIC,PICO9,collect,PICO9-O,outside,completed,100,6,hobo,,,,,
5/18/2022 9:01,5/18/2022,KG KL CP,PIC,PICO4,deploy,PICO4-I,inside,NA,80,0,hobo,,,,,
5/18/2022 9:02,5/18/2022,KG KL CP,PIC,PICO4,deploy,PICO4-O,outside,NA,80,0,hobo,,,,,
5/18/2022 9:03,5/18/2022,"KL, KG, CP",PIC,PICO3,deploy,cam10,,,,,camera,card16,NA,full,empty,
5/18/2022 9:50,5/18/2022,"KL, KG, CP",PIC,PICR7,deploy,PICR7-I,inside,NA,100,0,hobo,,,,,
5/18/2022 9:51,5/18/2022,"KL, KG, CP",PIC,PICR7,deploy,PICR7-O,outside,NA,100,0,hobo,,,,,
5/19/2022 7:53,5/18/2022,KG PGG,BRO,BRO1,collect,BRO1-I,inside,NA,100,8,hobo,,,,,
5/19/2022 7:54,5/18/2022,KG PGG,BRO,BRO1-O,collect,BRO1-O,outside,completed,100,8,hobo,,,,,
5/19/2022 9:09,5/18/2022,KG PGG,MCN,MC02,collect,MC02-I,inside,completed,100,9,hobo,,,,,
5/19/2022 9:10,5/19/2022,KG PGG,MCN,MCN02,collect,MCO2-O,outside,completed,100,0,hobo,,,,,
5/19/2022 10:13,5/19/2022,VW KL,PIC,PCC10,collect,PCC10-O,outside,completed,100,8,hobo,,,,,
5/19/2022 10:14,5/19/2022,VW KL,PIC,PCC10,collect,PCC10-I,inside,completed,100,8,hobo,,,,,
5/19/2022 10:54,5/19/2022,"KL, VW",PIC,PCC7,deploy,PCC7-I,inside,NA,100,0,hobo,,,,,
5/19/2022 10:54,5/19/2022,VW KL,PIC,PCC7,deploy,PCC7-O,outside,NA,100,0,hobo,,,,,
5/19/2022 11:47,5/19/2022,KG PGG,RRC,RRC13,collect,RRC13-I,inside,completed,100,9,hobo,,,,,
5/19/2022 11:47,5/19/2022,KG PGG,RRC,RRC13,collect,RRC13-O,outside,completed,100,8,hobo,,,,,
5/19/2022 12:53,5/19/2022,KG PGG,RRR,RRRR8,deploy,RRRR8-I,inside,NA,100,0,hobo,,,,,
5/19/2022 12:54,5/19/2022,KG PGG,RRR,RRRR8,deploy,RRRR8-O,outside,completed,100,0,hobo,,,,,
5/21/2022 9:58,5/21/2022,KL,PIC,PICG6,deploy,cam1,,,,,camera,card8,NA,full,empty,
5/21/2022 10:03,5/21/2022,KL,PIC,PICG7,collect,PICG7-I,inside,completed,100,0,hobo,,,,,
5/21/2022 10:06,5/21/2022,KL,PIC,PICG7,collect,PICGI-O,outside,completed,100,2,hobo,,,,,
5/21/2022 10:53,5/21/2022,KG KL,RRR,RRRG4,collect,RRRG4-I,inside,NA,100,3,hobo,,,,,
5/21/2022 10:53,5/21/2022,KG KL,RRR,RRRG4,collect,RRRG4-O,outside,NA,100,3,hobo,,,,,
5/24/2022 8:36,5/24/2022,"KG, PGG, YW ",RRR ,RRRR 10,collect,RRRR 10-I,inside,NA,100,0,hobo,,,,,
5/24/2022 8:37,5/24/2022,"KG, PGG, YW ",RRR ,RRRR 10,collect,RRRR 10-O,outside,NA,100,0,hobo,,,,,
5/24/2022 9:15,5/24/2022,KG PGG YW,BRO,BRO7,deploy,BRO7-I,inside,NA,100,0,hobo,,,,,
5/24/2022 9:16,5/24/2022,"YW, KG, PGG ",BRO ,BRO 7,deploy,BRO 7-O,outside,NA,100,0,hobo,,,,,
5/24/2022 10:34,5/24/2022,"YW, KG, PGG ",RRR ,RRRG 40,deploy,RRRG 10-I,inside,NA,100,0,hobo,,,,,
5/24/2022 10:35,5/24/2022,"YW, KG, PGG ",RRR,RRRG 40,deploy,RRRG 40-O,outside,NA,100,0,hobo,,,,,
5/24/2022 11:28,5/24/2022,"YW, KG, PGG ",PIC ,PICG 2,collect,PICG 2-I,inside,completed,100,0,hobo,,,,,
5/24/2022 11:32,5/24/2022,"YW, KG, PGG ",PIC ,PICG 2,collect,PICG 2-O,outside,completed,100,0,hobo,,,,,
5/26/2022 7:47,5/26/2022,SM KL YW,MBN,MBNC13,collect,MBNC13-I,inside,completed,100,11,hobo,,,,,
5/26/2022 7:47,5/26/2022,"SM, KL, YW",MBN,MBNC13,collect,MBNC13-O,outside,completed,100,0,hobo,,,,,
5/26/2022 7:51,5/26/2022,"KL, SM, YW ",MBN,MBNC11,collect,MBNC11-O,outside,completed,100,0,hobo,,,,,
5/26/2022 7:52,5/26/2022,SM KL YW,MBN,MBNC11,collect,MBNC11-I,inside,completed,100,9,hobo,,,,,
5/26/2022 8:31,5/26/2022,SM KL YW,MBN,MBNC12,collect,MBNC12-I,inside,completed,100,9,hobo,,,,,
5/26/2022 8:31,5/26/2022,"KL, SM, YW ",MBN ,MBNC12,collect,MBCN12-O,outside,completed,100,9,hobo,,,,,
5/26/2022 10:12,5/26/2022,"KL, SM, YW",MBN,MBNR6,collect,MBNR6-O,outside,completed,100,9,hobo,,,,,
5/26/2022 10:14,5/26/2022,"KL, SM, YW ",MBN,MBNR6,collect,MBNR6-I,inside,completed,100,9,hobo,,,,,
5/26/2022 10:21,5/26/2022,SM KL YW,MBN,MBNR4,collect,MBNR4-I,inside,completed,100,11,hobo,,,,,
5/26/2022 10:22,5/26/2022,"YW, KL, SM",MBN,MBNR4,collect,MBNR4-O,outside,completed,100,11,hobo,,,,,
5/26/2022 12:09,5/26/2022,SM,MBN,MBNG9,collect,MBNG9-I,inside,NA,100,11,hobo,,,,,
5/26/2022 12:10,5/26/2022,SM,MBN,MBNG9,collect,MBNG9-O,outside,NA,100,11,hobo,,,,,
5/26/2022 12:11,5/26/2022,KL,MBN,MBNR5,deploy,MBNR5-I,inside,NA,100,0,hobo,,,,,
5/26/2022 12:11,5/26/2022,KL,MBN,MBNR5,deploy,MBNR5-O,outside,NA,100,0,hobo,,,,,
5/26/2022 12:35,5/26/2022,pgg,mbn,mbng7,deploy,cam2,,,,,camera,card9,,full,empty,
5/26/2022 13:18,5/26/2022,KL,MBN,MBNR2,deploy,cam12,,,,,camera,card2,NA,full,empty,
5/31/2022 9:58,5/31/2022,VW,PIC,PICO5,collect,PICO5-O,outside,completed,100,9,hobo,,,,,
5/31/2022 9:59,5/31/2022,VW,PIC,PICO5,collect,PICO5-I,inside,completed,100,10,hobo,,,,,
5/31/2022 10:26,5/31/2022,KG PGG VW,PIC,PICR4,collect,PICR4-I,inside,completed,100,10,hobo,,,,,
5/31/2022 10:28,5/31/2022,VW PGG KG,PICR,PICR4,collect,PICR4-I,inside,completed,100,11,hobo,,,,,
5/31/2022 11:44,5/31/2022,KG PGG VW,PCC,PCC6,collect,PCC6-I,inside,completed,100,11,hobo,,,,,
5/31/2022 11:44,5/31/2022,VW KG PGG,PIC,PCC6,collect,PCC6-O,outside,completed,100,11,hobo,,,,,
5/31/2022 12:11,5/31/2022,VW PGG KG,PIC,PCC7,deploy,CAM4,,,,,camera,card11,-,full,empty,
6/2/2022 7:52,6/2/2022,SM KL CP,MBN,MBNR2,collect,MBNR2-I,inside,completed,100,4,hobo,,,,,
6/2/2022 7:52,6/2/2022,KG PGG VW,BRO,BRO8,collect,BRO8-O,outside,completed,100,7,hobo,,,,,
6/2/2022 7:52,6/2/2022,KL,MBN,MBNR2,collect,MBNR2-O,outside,completed,100,4,hobo,,,,,
6/2/2022 7:53,6/2/2022,VW,BRO,BRO8,collect,BRO8-I,inside,completed,100,7,hobo,,,,,
6/2/2022 7:54,6/2/2022,SM CP KL ,MBN,MBNR2,collect,cam12,,,,,camera,NA,card2,low,full,
6/2/2022 8:00,6/2/2022,KG PGG VW,BRO,BRO2,collect,BRO2-I,inside,completed,100,11,hobo,,,,,
6/2/2022 8:00,6/2/2022,VW KG PGG,BRO,BRO,collect,BRO2-O,outside,completed,100,11,hobo,,,,,
6/2/2022 8:30,6/2/2022,SM CP KL ,MBN,MBNR5,deploy,cam7,,,,,camera,card7,NA,full,empty,
6/2/2022 8:38,6/2/2022,"PGG, VW, KG",BRO,BRO7,deploy,CAM8,,,,,camera,5,,full,empty,
6/2/2022 8:42,6/2/2022,SM CP KL,MBN,MBNR6,deploy,MBNR6-I,inside,NA,100,0,hobo,,,,,
6/2/2022 8:43,6/2/2022,SM CP KL,MBN,MBNR6,deploy,MBNR6-O,outside,NA,66,0,hobo,,,,,
6/2/2022 8:57,6/2/2022,KG PGG VW,MCN,MCE3,collect,MCE3,outside,completed,100,11,hobo,,,,,
6/2/2022 8:58,6/2/2022,VW KG PGG,MCN,MCE3,collect,MCE3-I,inside,completed,100,11,hobo,,,,,
6/2/2022 9:23,6/2/2022,VW KG PGG,RRR,RRRR2,deploy,RRRR1-O,outside,NA,100,0,hobo,,,,,
6/2/2022 9:24,6/2/2022,VW KG PGG,RRR,RRRR2,deploy,RRRR2-I,inside,NA,100,0,hobo,,,,,
6/2/2022 11:26,6/2/2022,KL,PIC,PICO4,deploy,cam12,,,,,camera,card22,NA,full,empty,
6/7/2022 7:46,6/7/2022,KL,PIC,PICO3,collect,cam10,,,,,camera,NA,card16,low,full,
6/7/2022 7:48,6/7/2022,KL,PIC,PICO3,collect,PICO3-I,inside,completed,100,8,hobo,,,,,
6/7/2022 7:49,6/7/2022,KL,PIC,PICO3,collect,PICO3-O,outside,completed,100,8,hobo,,,,,
6/7/2022 7:56,6/7/2022,KL,PIC,PICO10,deploy,PICO10-I,inside,NA,100,0,hobo,,,,,
6/7/2022 7:57,6/7/2022,KL,PIC,PICO10,deploy,PICO10-O,outside,NA,100,0,hobo,,,,,
6/7/2022 8:17,6/7/2022,KL,PIC,PICR10,collect,PICR10-I,inside,completed,100,10,hobo,,,,,
6/7/2022 8:18,6/7/2022,KL,PIC,PICR10,collect,PICR10-O,outside,completed,100,10,hobo,,,,,
6/7/2022 8:25,6/7/2022,KL,PIC,PICR3,collect,PICR3-I,inside,completed,100,8,hobo,,,,,
6/7/2022 8:26,6/7/2022,KL,PIC,PICR3,collect,PICR3-O,outside,completed,100,8,hobo,,,,,
6/7/2022 8:51,6/7/2022,KL,PIC,PICG8,collect,PICG8-I,inside,completed,100,10,hobo,,,,,
6/7/2022 8:51,6/7/2022,KL,PIC,PICG8,collect,PICG8-O,outside,completed,100,10,hobo,,,,,
6/7/2022 9:12,6/7/2022,KL,PIC,PICG10,deploy,PICG10-I,inside,NA,100,11,hobo,,,,,
6/7/2022 9:12,6/7/2022,KL,PIC,PICG10,deploy,PICG10-O,outside,NA,100,⁰,hobo,,,,,
6/7/2022 10:17,6/7/2022,VW KG PGG,RRR,RRRR1,collect,RRRR1-O,outside,completed,66,9,hobo,,,,,
6/7/2022 10:17,6/7/2022,VW KG PGG,RRR,RRRR1,collect,RRR1-I,inside,completed,66,9,hobo,,,,,
6/7/2022 11:03,6/7/2022,KG PGG VW,RRC,RRC13,deploy,RRC13-O,outside,NA,100,0,hobo,,,,,
6/7/2022 11:04,6/7/2022,VW KG PGG,RRR,RRC13,deploy,RRC13-I,inside,NA,100,0,hobo,,,,,
6/7/2022 11:25,6/7/2022,KG PGG VW,RRC,RRC3,collect,RRC3,outside,completed,66,9,hobo,,,,,
6/7/2022 11:25,6/7/2022,KG PGG VW,RRC,RRC3,collect,RRC3,inside,completed,66,9,hobo,,,,,
6/9/2022 7:52,6/9/2022,"KL, SM, YW ",MBG,MBNG8,deploy,MBNG8-I,inside,NA,100,0,hobo,,,,,
6/9/2022 7:55,6/9/2022,"KL, SM, YW",MBN,MBNG8,deploy,MBNG8-O,outside,NA,100,0,hobo,,,,,
6/9/2022 7:59,6/9/2022,"KL, SM, YW",MBN,MBNG9,deploy,MBNG9-I,inside,NA,100,0,hobo,,,,,
6/9/2022 8:00,6/9/2022,"KL, SM, YW",MBN ,MBNG9,deploy,MBNG9-O,outside,NA,100,0,hobo,,,,,
6/9/2022 8:03,6/9/2022,"KL, SM, YW",MBN,MBNG13,deploy,MBNG13-O,outside,NA,100,0,hobo,,,,,
6/9/2022 8:04,6/9/2022,"KL, SM, YW ",MBN ,MBNG13,deploy,MBNG13-I,inside,NA,100,0,hobo,,,,,
6/9/2022 8:27,6/9/2022,SM YW KL,MBN,MBNR5,collect,MBNR5-I,inside,completed,100,4,hobo,,,,,
6/9/2022 8:28,6/9/2022,SM KL YW,MBN,MBNR5,collect,MBNR5-O,outside,completed,100,4,hobo,,,,,
6/9/2022 8:28,6/9/2022,KG PGG,RRR,RRRG7,collect,RRRG7-I,outside,completed,100,15,hobo,,,,,
6/9/2022 8:28,6/9/2022,KG PGG,RRR,RRRG7,collect,RRRG7-I,inside,completed,100,15,hobo,,,,,
6/9/2022 8:30,6/9/2022,SM KL YW,MBN,MBNR5,collect,cam7,,,,,camera,NA,card7,low,full,
6/9/2022 8:45,6/9/2022,KL,MBN,MBNR7,collect,MBNR7-I,inside,completed,100,9,hobo,,,,,
6/9/2022 8:46,6/9/2022,KL,MBN,MBNR7,collect,MBNR7-O,outside,completed,100,9,hobo,,,,,
6/9/2022 8:49,6/9/2022,KL,MBN,MBNR8,collect,MBNR8-I,inside,completed,100,9,hobo,,,,,
